id,object_file,wind_speed,rotate_angle,num_iterations,resolution,drag_coefficient,moment_coefficient,lift_coefficient,front_lift_coefficient,rear_lift_coefficient,input_mesh_path,openfoam_mesh_path,pressure_field_mesh_path,streamlines_mesh_path
0d0qpf1h23tq5cj2tj6ujuhdr,object_256.obj,21,125,300,5,0.6721404,0.1571013,0.4428677,0.4949513,0.001823818,data/train/0wux2uiu94voa2n3tqm0jgx8x/input_mesh.obj,data/train/0ghzs69qsp5hi8q6a8fehfqaa/openfoam_mesh.obj,data/train/0w0roauwd9gsea1i4j6720uoq/pressure_field_mesh.vtk,data/train/0w0roauwd9gsea1i4j6720uoq/streamlines_mesh.ply
12mk6ehni6btps0qrwjsop2q4,object_55.obj,15,13,300,5,0.3595235,0.02437572,0.3375004,-0.05640441,-0.2154752,data/train/06m4f5ev3jkdt02amb2f4kt51/input_mesh.obj,data/train/0c072e64js2o507kti7r1ntah/openfoam_mesh.obj,data/train/0cfh6trpgbqbebt37h3cfbhgd/pressure_field_mesh.vtk,data/train/0sbru150iifvb3rbupghwyz8y/streamlines_mesh.ply
140a0r7kydzzmh79048cynwty,object_629.obj,29,256,300,5,0.973018,0.07437261,0.0765618,0.1789997,-0.01875741,data/train/0bcpvd28vjz0hyas3bdq5tby0/input_mesh.obj,data/train/0817mqdciqnu2bacw1kvzuoyw/openfoam_mesh.obj,data/train/049z1q227rzn4egavv87zjv1d/pressure_field_mesh.vtk,data/train/0605xogqn4jikyptgn6h98oga/streamlines_mesh.ply
0vfs2ryhyhemf53sjus7gqggh,object_124.obj,32,180,300,5,0.4839247,0.08719727,0.03735016,0.2175732,0.03171727,data/train/0n7tbaygfud41swvq6t23sj2r/input_mesh.obj,data/train/0ztoymn9x4hmyoub4ec06fkoj/openfoam_mesh.obj,data/train/02oe3igee6ipso62353patyh8/pressure_field_mesh.vtk,data/train/0vjq8fxwqgszj6j1yvt6zf0mv/streamlines_mesh.ply
0d9zbvzvt4qx0t4ip6kern5g9,object_100.obj,48,279,300,5,0.5933586,1.06866,-0.06222653,0.00529149,-0.05074112,data/train/0yww0mwiz6kjz5z5progbdeqb/input_mesh.obj,data/train/0zydn8ghp4d91i55qbjb95qx1/openfoam_mesh.obj,data/train/0f255zg1nkgwa5xkxivdfb0y0/pressure_field_mesh.vtk,data/train/12mk6ehni6btps0qrwjsop2q4/streamlines_mesh.ply
0xijazb2o776nbeg5zoha7ctq,object_218.obj,28,104,300,5,1.603234,0.155614,0.6305153,0.993997,-0.1193248,data/train/023d2dxk995cwy5wcg3g41663/input_mesh.obj,data/train/0bnvkexn30nwbr22e0o9ya514/openfoam_mesh.obj,data/train/1302u7gtqtjv8xd3wdamecxh9/pressure_field_mesh.vtk,data/train/0oyds51r43mvg4wvqpzih0i7r/streamlines_mesh.ply
020tujq10fpihk0yrej1faut2,object_655.obj,21,180,300,5,1.167663,0.2201058,0.189947,0.3561417,-0.1784288,data/train/12mk6ehni6btps0qrwjsop2q4/input_mesh.obj,data/train/05ke1ci20yfc3v58g644fp2nq/openfoam_mesh.obj,data/train/0hr802kbu7mtaoickpwujt10v/pressure_field_mesh.vtk,data/train/008ytd85wfqw5iri7j4w3cf7f/streamlines_mesh.ply
11d0z3vb5pbohkrfo6isegctn,object_281.obj,49,311,300,5,0.3448825,0.2803507,0.1943914,0.5069237,-0.1861253,data/train/0omyxiey4wu5rkqaky212445j/input_mesh.obj,data/train/0cfz77d9wxh8h9v8if99aidy4/openfoam_mesh.obj,data/train/0prj7ggiaiogtfsi0jehjt7ex/pressure_field_mesh.vtk,data/train/0rjr18hiavp3rpdf4in99yzh7/streamlines_mesh.ply
0g46xb22nmq1gc3mi2zennt1c,object_384.obj,28,0,300,5,0.8188832,-0.02033925,-0.2600325,0.1568596,-0.4418468,data/train/0in6iwwk0u66nrq4bgtg1ypsf/input_mesh.obj,data/train/07xant3m9qwoq42wgq7z4c7zv/openfoam_mesh.obj,data/train/0xh46dt7rbz7qyqq8ha7gq9dr/pressure_field_mesh.vtk,data/train/0cvx2eim6tsianqjicz9japgm/streamlines_mesh.ply
0fcbytoib1k7g2f3a1j8u1chf,object_511.obj,11,0,300,5,0.9261907,0.4220043,0.0921384,0.1986716,-0.3680228,data/train/0xkrifbfr48ocqn92hoxptzim/input_mesh.obj,data/train/0wf7pyebf7tu3ffft7i6ez5c4/openfoam_mesh.obj,data/train/0mc1gd4rnumn66xsknz5p8m73/pressure_field_mesh.vtk,data/train/1233r7hjho6st2kvnpc5dpcn5/streamlines_mesh.ply
0p2r0zn1e5fm11a6a1pfyrcpi,object_568.obj,29,244,300,5,0.3180905,0.3825016,0.8052526,0.5148348,-0.1282718,data/train/0b20o8oobc0950rh165ythy2b/input_mesh.obj,data/train/06m8yvsvroswyc1bqwuifyf9h/openfoam_mesh.obj,data/train/0hp3f9izo0ymh6dk2dicwvs2i/pressure_field_mesh.vtk,data/train/10gsi7fwp7b6q8fddxiucgvxf/streamlines_mesh.ply
00f3o04wpygdeqk9sx95409df,object_668.obj,42,257,300,5,0.9701912,0.112298,0.210706,0.6622121,-0.0284223,data/train/0vn40ebq1f8pyn7jp2b7u8q99/input_mesh.obj,data/train/0vjq8fxwqgszj6j1yvt6zf0mv/openfoam_mesh.obj,data/train/0wr62tcmmbfih13bkq1w3nrv6/pressure_field_mesh.vtk,data/train/0531v1mrc3kf0mj4cyvayi8jh/streamlines_mesh.ply
0h9cs17p32nmxj8c38mdxb29w,object_226.obj,32,0,300,5,0.8844059,0.1106085,-0.03718748,0.2916403,-0.7942261,data/train/07xant3m9qwoq42wgq7z4c7zv/input_mesh.obj,data/train/113qmcxjfxjq6y5d69vh65u1a/openfoam_mesh.obj,data/train/060awz4ephr12dwt9s3pkptf0/pressure_field_mesh.vtk,data/train/0vn40ebq1f8pyn7jp2b7u8q99/streamlines_mesh.ply
02fp4db1cfsvx0esqb7b0xv3t,object_237.obj,37,194,300,5,0.4053566,0.3395389,0.5063046,0.9499805,-0.6212167,data/train/01wu9az1iymjp6k6dny2ktyn5/input_mesh.obj,data/train/0h9cs17p32nmxj8c38mdxb29w/openfoam_mesh.obj,data/train/0mwj3qqksjzemg5kh8ouv4vnh/pressure_field_mesh.vtk,data/train/130vqs06cq6c1y4976a47zfi9/streamlines_mesh.ply
0u61divnam9j1ow0vrj5c28ho,object_211.obj,35,0,300,5,0.6515016,0.1002022,0.04043428,-0.0192526,-0.2208681,data/train/0qwp19k0shkjif0okmdqq0m5b/input_mesh.obj,data/train/00tja7r22zueu09t127texxy2/openfoam_mesh.obj,data/train/0tssy8yr994vhqy87wux7pxxq/pressure_field_mesh.vtk,data/train/0952iocbfmt1bnywxanz1opgd/streamlines_mesh.ply
0piu90ucn6ip2vymo16cx4u4u,object_342.obj,35,180,300,5,0.2468396,-0.09119288,0.8481989,1.068175,-0.0699113,data/train/0jo329gx5nuyhnef67rsen3s8/input_mesh.obj,data/train/04q2mz4qze7o0qod9oerf6jku/openfoam_mesh.obj,data/train/0gp13ecyap3hz5bf9k8vo19n5/pressure_field_mesh.vtk,data/train/0brb2h4g1raquo7br0jyr992s/streamlines_mesh.ply
000aqxyri7e530hb1gobr0waq,object_278.obj,25,6,300,5,0.346173,0.07853588,0.195074,0.1519817,-0.1231019,data/train/0c72tg07ff63zxaggx3tpx4k3/input_mesh.obj,data/train/0kivcdq8qqft4g1cf9enx4ho7/openfoam_mesh.obj,data/train/0q23zj555jhssohmxysqa5ich/pressure_field_mesh.vtk,data/train/03a8x30tp5sq4ni6om1wntk27/streamlines_mesh.ply
0kyf2gc7kdyrg7n5agnc2mofw,object_541.obj,19,138,300,5,0.3367047,0.1481915,0.2292675,0.3847734,-0.2021271,data/train/0tdsxpiapioswjtoy0o1ixjf0/input_mesh.obj,data/train/0moc8m0xbiqga5185mk667zqa/openfoam_mesh.obj,data/train/0oztw88ytcnwyamkrgfpcehwd/pressure_field_mesh.vtk,data/train/10q6j6dw8rxwi4dn183pgmhbb/streamlines_mesh.ply
0ytv8ku2storu5tv5p9phn9uu,object_415.obj,41,334,300,5,0.2652295,0.03045792,0.3855558,-0.09706789,-0.18415,data/train/130vqs06cq6c1y4976a47zfi9/input_mesh.obj,data/train/049ui3pxjzmx60asb8zyxtgs3/openfoam_mesh.obj,data/train/0cvx2eim6tsianqjicz9japgm/pressure_field_mesh.vtk,data/train/0khe84k6m3r0fzs4tk90n6e4s/streamlines_mesh.ply
0khe84k6m3r0fzs4tk90n6e4s,object_4.obj,30,295,300,5,0.3800394,0.7742032,0.3877624,-0.1677073,-0.003113059,data/train/0izurc918d9v3j7ecx6thtdgm/input_mesh.obj,data/train/03pm6jjfn3rj1p99wy5x0wsv6/openfoam_mesh.obj,data/train/08k20ucuupqtf175o3n20ro9b/pressure_field_mesh.vtk,data/train/0miu94oxrt9269kgynmt3dpaj/streamlines_mesh.ply
01mqr0ttvbbvy8pn3ir9ycooz,object_297.obj,35,0,300,5,0.8685985,0.567493,-0.02290281,0.5140376,0.03192492,data/train/05ke1ci20yfc3v58g644fp2nq/input_mesh.obj,data/train/0ra5ggknw4g8oucjh1fm8xeaj/openfoam_mesh.obj,data/train/0gbrbno8fdmxusuaqysvbr8w5/pressure_field_mesh.vtk,data/train/00ifk9cjq6jx84qgw67p4aprx/streamlines_mesh.ply
10mxs2e4s02vp48u45wwnrq0m,object_89.obj,10,345,300,5,1.491066,0.04358345,0.9682427,-0.02028079,0.05189394,data/train/0bwdx3qjoguy9do9tr96hbrwq/input_mesh.obj,data/train/0agdbme39o8ywu6fsuk87ngsh/openfoam_mesh.obj,data/train/0b20o8oobc0950rh165ythy2b/pressure_field_mesh.vtk,data/train/0jrezfvuu0oar3j31wnik458n/streamlines_mesh.ply
0xkrifbfr48ocqn92hoxptzim,object_6.obj,31,67,300,5,0.3390571,0.06868816,0.2896666,0.2376677,0.007469758,data/train/0ce4u8tgc0xvkx5pwndptt0oi/input_mesh.obj,data/train/0tufn5v9ebvs3yqafau2eeqc3/openfoam_mesh.obj,data/train/10gsi7fwp7b6q8fddxiucgvxf/pressure_field_mesh.vtk,data/train/004w2jcvhubfpn4n8gpavvfb2/streamlines_mesh.ply
0mbx8sso195sa9j700fhpn0di,object_511.obj,24,234,300,5,0.2341563,0.4129567,-0.02917906,0.08340723,-0.1646231,data/train/04q5q4xwhfc8vjob21guauxev/input_mesh.obj,data/train/02fp4db1cfsvx0esqb7b0xv3t/openfoam_mesh.obj,data/train/0hkda361g945v7ykfpchq9nv4/pressure_field_mesh.vtk,data/train/0aeg0ig7nu1i8wvhh6psbu10p/streamlines_mesh.ply
0s8isznoa51c4xrdyoqs49w48,object_677.obj,10,28,300,5,0.3294013,0.1798078,0.2646282,0.4620087,-0.1234408,data/train/0tzjo4k9kuciha4ev54iy8hxu/input_mesh.obj,data/train/0wqxo44jad8v2syym1juby1ns/openfoam_mesh.obj,data/train/0a12rc8z3nsqia0htb5zpbz3j/pressure_field_mesh.vtk,data/train/08yf7j6629f0s528aqdzf2k4p/streamlines_mesh.ply
0fig1iaanmucvxfqsg8u8x7e1,object_555.obj,16,172,300,5,0.8218662,0.1722793,0.7926948,0.1445729,-0.142444,data/train/0ubg2as5z770gth7jx26di5wm/input_mesh.obj,data/train/13osur069cjby1pc56g7t7pgv/openfoam_mesh.obj,data/train/061q4omqt34sm7foqqzqgmouj/pressure_field_mesh.vtk,data/train/0q4p7c0jmkwdh9xrn52gjin4i/streamlines_mesh.ply
0nur9mxkq9ak7q5dnu3mbkaxu,object_316.obj,30,52,300,5,0.473117,0.478185,-0.1608576,0.3299995,-0.2249588,data/train/04bhhdbziju3jt21hnc3o4a57/input_mesh.obj,data/train/0d8a7y5au7g96xmqfs70m43jd/openfoam_mesh.obj,data/train/0wux2uiu94voa2n3tqm0jgx8x/pressure_field_mesh.vtk,data/train/0ob1a4xmgbqn5gc65fabpkep7/streamlines_mesh.ply
0heodh7ygf2jqqopwczccddsj,object_342.obj,42,146,300,5,0.7782345,0.2789646,0.5927287,0.5667066,-0.2498109,data/train/0yug1hc7xjuymp6oixuws921w/input_mesh.obj,data/train/0tssy8yr994vhqy87wux7pxxq/openfoam_mesh.obj,data/train/033ms5q11fecnt1q842w4a111/pressure_field_mesh.vtk,data/train/12uthqnei0m2fy4psd18kufdy/streamlines_mesh.ply
0f54awnag5p77xafk6rsuqsc3,object_478.obj,28,0,300,5,0.4532634,0.1596347,-0.1558426,0.222765,-0.003380604,data/train/13sprfb8fk9ewb3mbgg5xzq4r/input_mesh.obj,data/train/0669sug4cn3axwxnux0zp5sxt/openfoam_mesh.obj,data/train/08urii5mhuze53spn7rw7q3zh/pressure_field_mesh.vtk,data/train/0crxc1yqwfyvbf9whwakr2dbd/streamlines_mesh.ply
0q23zj555jhssohmxysqa5ich,object_501.obj,46,344,300,5,0.4878745,0.4658712,0.04549317,-0.4121665,-0.01511347,data/train/0xpdn715avyfba6h1io5jzy8h/input_mesh.obj,data/train/0rpnsk9bsmyqwgs6gh09ritdc/openfoam_mesh.obj,data/train/0dz7jgy5c63w7mfw24x9q4suf/pressure_field_mesh.vtk,data/train/061q4omqt34sm7foqqzqgmouj/streamlines_mesh.ply
0v4f4u1e1f1a47hms876x0ggs,object_251.obj,40,247,300,5,0.3076424,0.2394666,0.6875875,0.7686603,-0.3151882,data/train/049ui3pxjzmx60asb8zyxtgs3/input_mesh.obj,data/train/033v7wresvvqe65sszks699wj/openfoam_mesh.obj,data/train/0akkpqgoz96mmgv0iqa8vvr5d/pressure_field_mesh.vtk,data/train/002zrdgy063ngyckt61xktp0v/streamlines_mesh.ply
0msw0osaumhth8obnosihdde3,object_69.obj,23,257,300,5,0.3578536,0.03380136,0.05707689,0.06010379,0.0549656,data/train/11vjey9ed67uyhihbcwnjcu1x/input_mesh.obj,data/train/0prj7ggiaiogtfsi0jehjt7ex/openfoam_mesh.obj,data/train/0uueany9g3eup9whtm37goq82/pressure_field_mesh.vtk,data/train/0d4wgi7xownpzgtjdpr8bxrih/streamlines_mesh.ply
08wr7qsjj7n19rq7b2tsmw3af,object_491.obj,12,0,300,5,0.6458315,0.09304602,-0.1651739,0.5159687,-0.1541258,data/train/08s5og536pmrmjwo67zasypkr/input_mesh.obj,data/train/0s2vbscep6aojwjzcw87hvx9f/openfoam_mesh.obj,data/train/02fp4db1cfsvx0esqb7b0xv3t/pressure_field_mesh.vtk,data/train/124scntspnqaeea5mymb25v09/streamlines_mesh.ply
0niigcqsi2b0eq3y5rkfrnnc7,object_227.obj,43,247,300,5,1.590194,0.1061468,0.1898025,0.1303779,-0.07883294,data/train/0byxyydapa17jv161ayeqp06u/input_mesh.obj,data/train/13echd7ve2wfw8ti36qqskfzt/openfoam_mesh.obj,data/train/0nur9mxkq9ak7q5dnu3mbkaxu/pressure_field_mesh.vtk,data/train/02b5831uijz64q904kzbbjqu4/streamlines_mesh.ply
063ssjq09kkzmq3diz3bjs2yx,object_178.obj,19,132,300,5,0.9654414,0.4425839,-0.1044749,0.3978347,-0.1637944,data/train/10bf4wegr6tpfru0fvo3wqyc1/input_mesh.obj,data/train/08ya0oumqzb7559g8jtc6gxk3/openfoam_mesh.obj,data/train/0gf3hyexktnst23g9zs2j0ad9/pressure_field_mesh.vtk,data/train/0bcpvd28vjz0hyas3bdq5tby0/streamlines_mesh.ply
0fj3jmtujs26seodyfcpue29h,object_83.obj,26,23,300,5,0.3690584,-0.001798043,0.5233136,0.02562905,-0.6660335,data/train/0ofhnfrbh745t5kpw90emwxsg/input_mesh.obj,data/train/0hp3f9izo0ymh6dk2dicwvs2i/openfoam_mesh.obj,data/train/0qjxsfcrzayp4n4nr8rjotpgf/pressure_field_mesh.vtk,data/train/0113zjk28a34djcdufae3ebcw/streamlines_mesh.ply
08nmb1ixtkazn0s0r3nm9x2rt,object_57.obj,35,180,300,5,1.402786,0.0344756,0.01762887,0.5257332,-0.0555655,data/train/0rwdik5mmehvin70jtkeaxnc1/input_mesh.obj,data/train/0k4jf1ydwbhd1zv5ezexvjjyb/openfoam_mesh.obj,data/train/0sseayg8k8frv7mwwtr0wmpbm/pressure_field_mesh.vtk,data/train/10tyu3xmy0sacvg0u3qb89mvy/streamlines_mesh.ply
049ui3pxjzmx60asb8zyxtgs3,object_100.obj,22,298,300,5,0.4801438,0.5279113,0.1192693,0.3635129,-0.1458615,data/train/0t2wep52onxdmkritspfq4rq4/input_mesh.obj,data/train/0p2r0zn1e5fm11a6a1pfyrcpi/openfoam_mesh.obj,data/train/071e5a79zpq4m4vtmgm6ajjjt/pressure_field_mesh.vtk,data/train/033ms5q11fecnt1q842w4a111/streamlines_mesh.ply
01wu9az1iymjp6k6dny2ktyn5,object_266.obj,25,0,300,5,0.437025,0.5198591,-0.1436831,0.3586569,-0.2331048,data/train/0d89mkejaxg8odzajc18uvjr0/input_mesh.obj,data/train/0cyurcyeqvbh5gceu7z3uqhzm/openfoam_mesh.obj,data/train/0kivcdq8qqft4g1cf9enx4ho7/pressure_field_mesh.vtk,data/train/12p1a2o3np1ghskns1ndhec20/streamlines_mesh.ply
0ty13ujz21qw6bs4mtfdwtnpk,object_65.obj,44,291,300,5,1.02565,0.431844,0.6272515,0.3913734,-0.4249246,data/train/0xm8dvyx4imyybzcfemyv3ycn/input_mesh.obj,data/train/02hvtjbz1uj2fb7y3ycfp5sth/openfoam_mesh.obj,data/train/0utdbvizsewxo5gdu6kvxnxea/pressure_field_mesh.vtk,data/train/0omyxiey4wu5rkqaky212445j/streamlines_mesh.ply
0sdemxaomn89qwuf1mfzmu525,object_581.obj,15,5,300,5,0.5629136,0.3620427,0.501463,0.5976181,-0.09063882,data/train/08ya0oumqzb7559g8jtc6gxk3/input_mesh.obj,data/train/06uxnnyr0ynnmtg8972nmetu5/openfoam_mesh.obj,data/train/08axumrudzjhvnm77mrngg7ix/pressure_field_mesh.vtk,data/train/006p0rpnfm058sq1jpnyhyf8v/streamlines_mesh.ply
02b5831uijz64q904kzbbjqu4,object_300.obj,24,228,300,5,0.8617597,-0.06685301,0.3830163,0.5235706,-0.02272242,data/train/0opsh0ivr4v6xasun93hyi222/input_mesh.obj,data/train/0ty13ujz21qw6bs4mtfdwtnpk/openfoam_mesh.obj,data/train/0z0ykffuajyjtic7omc9h5ic9/pressure_field_mesh.vtk,data/train/05bpmqew25xj8sr1idyu3t6u3/streamlines_mesh.ply
02dry10a4tdugfkvz7vsbvtiu,object_184.obj,18,274,300,5,0.4509755,0.6902685,0.2451791,-0.3276432,-0.1751271,data/train/05ipy23btv00a070oq4fi5399/input_mesh.obj,data/train/0y4iubn8hpqeegrc0hdjhh9qd/openfoam_mesh.obj,data/train/129w5hyrhd5x9coktpxmzo8op/pressure_field_mesh.vtk,data/train/01mqr0ttvbbvy8pn3ir9ycooz/streamlines_mesh.ply
0e6s4ike5f9nyjpqiprvqdb55,object_424.obj,15,38,300,5,0.6038087,1.044682,0.4672216,0.09890517,0.08389332,data/train/0gfh0hw2bbi2tkkqed1iicmo8/input_mesh.obj,data/train/0fiuyyta5vro17c80fy3td4qi/openfoam_mesh.obj,data/train/0sdemxaomn89qwuf1mfzmu525/pressure_field_mesh.vtk,data/train/10j54yj53nb7rpoa88248upmj/streamlines_mesh.ply
0ubg2as5z770gth7jx26di5wm,object_420.obj,32,0,300,5,0.9455313,-0.01083152,-0.1875045,0.3510513,-0.03929611,data/train/0bnnm68bfi7icdg7theixvm74/input_mesh.obj,data/train/0jhwzenspf0z023vnydimp20w/openfoam_mesh.obj,data/train/02i2x2r6jzdxj9tjxboi7vubf/pressure_field_mesh.vtk,data/train/124tgqax1c3z8a3q7c8vy9qm8/streamlines_mesh.ply
060i0ctsr5j5o2180d8bgabhu,object_425.obj,24,180,300,5,0.388098,0.4695693,0.1747743,0.505989,-0.4777524,data/train/0d284he1zpf6kvone58evri1v/input_mesh.obj,data/train/036cpocbnjez2xuz3vj9hyo7c/openfoam_mesh.obj,data/train/02dry10a4tdugfkvz7vsbvtiu/pressure_field_mesh.vtk,data/train/00s74a32oc2rdabb83qn60mj2/streamlines_mesh.ply
0dcctjv2kot3dnypde7npfvn3,object_509.obj,16,0,300,5,0.3618213,0.1378664,-0.0758803,0.3510589,-0.175107,data/train/0vs6c7h2mnad7kzm09cf0d6wd/input_mesh.obj,data/train/0k1f5puur6e96p54guiytoez2/openfoam_mesh.obj,data/train/05ipy23btv00a070oq4fi5399/pressure_field_mesh.vtk,data/train/0ibcdigrarje5icb8dqsckird/streamlines_mesh.ply
0b5q0istamep5cakwqyikg0e1,object_264.obj,34,272,300,5,0.4389757,0.01978361,-0.3409865,0.08876213,-0.07821361,data/train/0vqph0y5z6dw5e10krpvjugqk/input_mesh.obj,data/train/0q23zj555jhssohmxysqa5ich/openfoam_mesh.obj,data/train/0zydn8ghp4d91i55qbjb95qx1/pressure_field_mesh.vtk,data/train/0f255zg1nkgwa5xkxivdfb0y0/streamlines_mesh.ply
0q4p7c0jmkwdh9xrn52gjin4i,object_135.obj,29,180,300,5,0.5075762,0.3968025,-0.365153,0.3705676,-0.02131319,data/train/0u9mv5o0p4o65x2ur6e0k3ia0/input_mesh.obj,data/train/0jmpc8iynyvnp30fhusb6kvah/openfoam_mesh.obj,data/train/09v79ef1j6o9nvhnxr4bchop6/pressure_field_mesh.vtk,data/train/129w5hyrhd5x9coktpxmzo8op/streamlines_mesh.ply
113qmcxjfxjq6y5d69vh65u1a,object_622.obj,47,0,300,5,0.9232699,0.01333789,-0.05854267,0.004502679,0.02400175,data/train/04wbcqesitdy6mewdkgpz6gef/input_mesh.obj,data/train/0qb3d9eno29gtpm2z6f3ksbff/openfoam_mesh.obj,data/train/0e3eh4g6oq0ei6ymhkao50uxy/pressure_field_mesh.vtk,data/train/11evzt82x33ed750pqv15cjct/streamlines_mesh.ply
0vy137q9erksoqdanavii5ggp,object_582.obj,16,132,300,5,2.288872,0.1750059,0.7192832,-0.1062771,0.02089549,data/train/003vurw8i737jtq78sf9nem5i/input_mesh.obj,data/train/0hkda361g945v7ykfpchq9nv4/openfoam_mesh.obj,data/train/0gwnnw14ytmbz2x3ck3xt8hkf/pressure_field_mesh.vtk,data/train/0ya6wjj9k0m1cyjvowkgmxz6u/streamlines_mesh.ply
05ipy23btv00a070oq4fi5399,object_79.obj,41,0,300,5,0.68737,0.7960003,0.5058662,0.4229172,-0.1805583,data/train/0z96wubwof85i63xnycg9j5g3/input_mesh.obj,data/train/006p0rpnfm058sq1jpnyhyf8v/openfoam_mesh.obj,data/train/063ssjq09kkzmq3diz3bjs2yx/pressure_field_mesh.vtk,data/train/0oj2q0cyzza7gcmwpg5de6s7v/streamlines_mesh.ply
0gpro5987azqqojyk9beer534,object_134.obj,47,0,300,5,0.2519753,0.08180501,0.007439354,0.3748804,-0.03340586,data/train/0r81wwbbk05e5xt44ox6s9p13/input_mesh.obj,data/train/0j75j74od9eq4nbj9c8cs5ddg/openfoam_mesh.obj,data/train/0vs6c7h2mnad7kzm09cf0d6wd/pressure_field_mesh.vtk,data/train/0pbzye5naqfjpfv4hpxu8opic/streamlines_mesh.ply
12zmd4mcntb7h8mkuvgn1hsns,object_139.obj,42,267,300,5,0.8563901,0.2310219,0.7496559,0.6537268,-0.366495,data/train/070gw8gfg5181vvppf9i0gdh9/input_mesh.obj,data/train/0cfh6trpgbqbebt37h3cfbhgd/openfoam_mesh.obj,data/train/10nrkvp6n0jdzk3thikn9iwfv/pressure_field_mesh.vtk,data/train/0jmpc8iynyvnp30fhusb6kvah/streamlines_mesh.ply
